transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
5328,148.12,15,Clothing,0,0,52,1,69,0
5329,123.92,13,Grocery,0,0,58,3,37,0
5330,321.32,14,Food,1,0,34,4,41,0
5331,152.84,13,Travel,0,0,44,3,69,0
5332,68.5,14,Clothing,0,0,47,0,53,0
5333,127.32,1,Grocery,0,0,75,3,65,0
5334,210.92,10,Clothing,0,1,92,5,54,0
5335,17.3,13,Clothing,0,0,87,2,28,0
5336,170.14,8,Electronics,0,0,55,3,28,0
5337,435.59,3,Grocery,0,0,41,1,24,0
5338,62.32,11,Grocery,1,0,59,3,38,0
5339,172.73,23,Grocery,0,0,69,4,32,0
5340,301.96,6,Electronics,0,0,61,1,65,0
5341,125.72,10,Food,0,0,77,5,45,0
5342,221.93,20,Electronics,0,0,39,1,39,0
5343,65.32,23,Electronics,0,0,61,2,67,0
5344,64.06,7,Clothing,0,0,60,3,18,0
5345,193.1,18,Food,0,0,57,1,57,0
5346,214.28,17,Clothing,0,0,48,4,51,0
5347,484.75,8,Clothing,0,0,32,0,52,0
5348,44.65,16,Electronics,0,1,33,1,45,0
5349,110.72,10,Grocery,1,0,98,3,69,0
5350,50.56,7,Electronics,0,0,35,1,21,0
5351,14.64,23,Travel,0,0,50,4,32,0
5352,90.51,16,Clothing,0,0,48,2,37,0
5353,82.15,0,Clothing,0,0,52,4,22,0
5354,55.28,10,Electronics,0,0,99,0,56,0
5355,61.78,8,Travel,0,0,71,1,55,0
5356,78.36,10,Grocery,0,0,51,2,65,0
5357,788.14,15,Grocery,0,0,60,1,50,0
5358,267.85,13,Travel,0,0,77,1,18,0
5359,12.99,21,Grocery,0,0,85,0,69,0
5360,712.59,2,Grocery,1,0,36,2,52,1
5361,361.0,20,Travel,0,0,70,0,32,0
5362,175.89,3,Food,0,0,98,0,39,0
5363,387.95,11,Travel,0,0,46,2,60,0
5364,73.31,0,Clothing,0,0,56,1,35,0
5365,109.51,4,Travel,0,0,65,2,29,0
5366,397.22,0,Clothing,0,0,69,2,33,0
5367,55.8,0,Electronics,0,0,49,4,47,0
5368,433.24,21,Travel,0,0,83,3,52,0
5369,309.14,16,Food,0,0,73,4,48,0
5370,690.86,15,Grocery,0,0,51,2,40,0
5371,68.72,19,Clothing,0,0,54,3,54,0
5372,47.14,15,Food,1,0,82,4,39,0
5373,70.44,11,Travel,0,0,50,2,63,0
5374,542.36,7,Food,0,0,43,1,24,0
5375,71.02,23,Grocery,0,0,38,2,68,0
5376,146.03,20,Clothing,0,0,25,0,18,0
5377,90.64,10,Travel,0,0,53,2,36,0
5378,88.46,16,Grocery,0,0,25,3,31,0
5379,37.68,0,Grocery,0,0,47,3,28,0
5380,135.04,17,Travel,0,1,99,1,26,0
5381,331.93,8,Food,0,0,46,0,31,0
5382,8.9,23,Grocery,0,0,77,2,54,0
5383,385.77,19,Grocery,0,0,66,2,18,0
5384,191.99,0,Clothing,0,0,90,8,69,0
5385,168.15,6,Electronics,1,0,47,2,38,0
5386,172.39,12,Grocery,0,0,63,1,45,0
5387,61.6,11,Grocery,0,0,56,1,21,0
5388,94.05,11,Food,0,0,63,0,18,0
5389,281.56,18,Food,0,0,39,1,18,0
5390,64.14,7,Food,0,0,49,1,55,0
5391,111.32,11,Clothing,0,0,34,1,67,0
5392,3.48,22,Food,0,0,39,1,18,0
5393,231.89,22,Electronics,0,0,64,2,40,0
5394,94.81,18,Electronics,0,0,99,2,27,0
5395,130.66,9,Travel,0,0,83,3,47,0
5396,21.36,6,Grocery,1,0,67,2,27,0
5397,840.39,11,Food,0,0,51,0,39,0
5398,63.16,11,Food,0,0,32,3,59,0
5399,176.7,11,Grocery,0,0,34,2,22,0
5400,152.62,15,Travel,0,0,61,4,33,0
5401,269.58,14,Grocery,1,0,99,3,54,0
5402,61.0,13,Grocery,0,0,75,0,23,0
5403,247.27,8,Clothing,0,0,66,2,55,0
5404,84.52,3,Electronics,1,0,99,2,55,0
5405,92.86,16,Grocery,0,0,64,3,41,0
5406,195.83,12,Food,0,0,72,0,61,0
5407,268.92,14,Electronics,0,0,99,3,67,0
5408,192.72,14,Food,0,0,81,3,34,0
5409,403.5,0,Electronics,0,0,71,1,34,0
5410,58.86,23,Electronics,0,1,25,0,51,0
5411,404.8,7,Electronics,0,0,91,1,30,0
5412,24.59,21,Electronics,0,0,35,1,31,0
5413,188.91,14,Electronics,0,0,27,3,67,0
5414,139.08,4,Travel,0,0,67,1,27,0
5415,119.66,6,Grocery,0,0,73,0,28,0
5416,65.29,6,Grocery,0,1,41,3,43,0
5417,122.84,7,Food,0,0,31,4,28,0
5418,30.94,0,Electronics,1,0,25,1,27,0
5419,80.82,6,Food,1,0,51,2,18,0
5420,18.22,18,Food,0,0,55,2,33,0
5421,148.73,19,Clothing,0,0,33,5,47,0
5422,107.12,0,Electronics,1,0,25,4,60,1
5423,17.65,7,Electronics,0,0,99,2,49,0
5424,30.64,0,Travel,0,0,47,2,27,0
5425,15.66,16,Grocery,0,1,50,2,29,0
5426,84.19,4,Clothing,0,0,81,3,51,0
5427,323.47,4,Grocery,1,0,43,3,65,0
5428,416.24,9,Electronics,0,0,99,0,29,0
5429,13.08,9,Grocery,0,1,81,2,57,0
5430,176.49,6,Electronics,0,0,55,2,50,0
5431,202.2,6,Food,0,0,91,1,37,0
5432,133.79,8,Grocery,0,0,91,1,31,0
5433,192.79,6,Electronics,0,0,53,3,31,0
5434,46.67,7,Travel,0,0,42,3,55,0
5435,117.94,9,Food,0,0,53,1,26,0
5436,86.92,14,Grocery,0,0,72,2,45,0
5437,16.48,13,Electronics,0,0,51,0,36,0
5438,172.23,7,Clothing,0,0,55,2,33,0
5439,119.86,9,Grocery,0,0,51,1,31,0
5440,56.43,20,Travel,0,0,48,2,57,0
5441,112.54,18,Grocery,0,0,68,4,64,0
5442,261.76,15,Food,0,0,51,1,18,0
5443,283.64,0,Clothing,0,0,92,2,46,0
5444,183.83,12,Food,0,0,61,2,67,0
5445,110.57,7,Clothing,0,0,40,4,57,0
5446,150.33,5,Grocery,0,0,63,3,48,0
5447,85.24,9,Electronics,0,1,76,2,30,0
5448,23.72,18,Grocery,0,0,59,2,39,0
5449,85.41,17,Electronics,0,0,46,2,46,0
5450,132.5,7,Electronics,0,0,41,1,49,0
5451,160.14,12,Electronics,0,0,68,4,69,0
5452,481.42,8,Clothing,0,0,70,2,28,0
5453,263.36,10,Electronics,0,0,83,2,18,0
5454,28.91,18,Food,0,0,41,3,55,0
5455,33.55,11,Travel,0,0,63,3,47,0
5456,18.57,0,Travel,0,0,45,2,39,0
5457,234.96,12,Grocery,0,0,65,1,68,0
5458,214.71,23,Electronics,0,0,33,1,54,0
5459,753.04,6,Electronics,0,0,86,2,34,0
5460,129.43,22,Electronics,0,0,25,0,34,0
5461,307.02,15,Clothing,0,0,42,3,46,0
5462,150.62,19,Clothing,0,0,65,2,61,0
5463,363.31,17,Travel,0,0,43,2,30,0
5464,223.83,12,Food,0,1,44,2,41,0
5465,180.54,7,Electronics,0,0,75,1,69,0
5466,146.0,12,Travel,0,0,25,2,34,0
5467,225.06,13,Electronics,0,0,25,3,18,0
5468,95.4,18,Electronics,0,0,39,2,51,0
5469,17.81,0,Travel,0,0,38,0,46,0
5470,7.15,1,Electronics,0,1,77,3,55,0
5471,114.32,13,Grocery,0,0,71,1,27,0
5472,160.34,14,Clothing,0,0,64,2,26,0
5473,14.4,5,Grocery,0,1,86,3,40,0
5474,59.29,14,Food,1,0,25,3,27,0
5475,68.14,16,Food,0,0,63,1,41,0
5476,145.06,10,Grocery,0,1,97,0,32,0
5477,57.23,21,Electronics,0,0,68,3,48,0
5478,17.63,22,Travel,0,0,41,3,32,0
5479,31.59,12,Clothing,0,0,74,1,58,0
5480,33.51,17,Grocery,0,0,62,1,50,0
5481,324.28,0,Food,0,0,63,0,46,0
5482,58.65,19,Travel,0,0,44,0,52,0
5483,219.9,21,Electronics,0,0,92,2,43,0
5484,147.09,4,Clothing,0,0,91,3,25,0
5485,661.69,15,Grocery,0,0,58,1,64,0
5486,55.86,0,Travel,0,0,53,2,33,0
5487,30.23,6,Travel,0,0,79,2,52,0
5488,9.37,8,Clothing,0,0,39,5,37,0
5489,48.34,1,Grocery,0,0,45,3,26,0
5490,202.02,10,Electronics,0,0,75,2,18,0
5491,15.62,9,Grocery,0,0,60,2,69,0
5492,49.21,15,Electronics,0,0,88,2,19,0
5493,338.94,1,Electronics,0,0,44,2,41,0
5494,153.34,16,Travel,0,0,41,2,51,0
5495,12.63,6,Travel,0,0,75,0,18,0
5496,8.57,2,Grocery,0,1,32,1,40,0
5497,11.06,10,Grocery,0,0,76,1,63,0
5498,498.84,16,Grocery,0,0,63,1,58,0
5499,332.47,8,Food,0,0,43,2,55,0
5500,326.81,15,Grocery,0,0,39,1,44,0
5501,452.33,13,Grocery,0,0,50,3,24,0
5502,123.38,23,Clothing,1,0,32,1,31,0
5503,49.82,9,Travel,0,0,99,1,28,0
5504,89.96,10,Travel,1,0,61,1,50,0
5505,222.48,19,Travel,0,0,67,2,18,0
5506,366.04,11,Electronics,0,0,35,2,55,0
5507,100.13,13,Electronics,0,0,43,3,37,0
5508,134.4,0,Travel,0,0,78,5,31,0
5509,470.77,10,Clothing,0,0,39,1,51,0
5510,19.94,6,Grocery,0,0,50,1,25,0
5511,347.62,8,Travel,0,0,68,4,59,0
5512,30.42,13,Grocery,0,1,53,3,47,0
5513,115.96,11,Travel,0,0,48,1,41,0
5514,43.21,17,Electronics,0,0,36,1,25,0
5515,161.95,18,Food,0,0,78,3,30,0
5516,143.37,10,Food,0,0,88,2,49,0
5517,83.82,13,Grocery,1,0,99,1,53,0
5518,348.91,0,Food,0,0,56,1,53,0
5519,189.05,13,Grocery,0,0,69,2,45,0
5520,223.95,18,Food,0,0,83,2,55,0
5521,28.63,5,Travel,0,0,64,3,25,0
5522,376.43,16,Food,0,0,82,3,52,0
5523,32.05,8,Electronics,0,1,71,1,25,0
5524,44.19,7,Grocery,0,1,75,2,41,0
5525,24.03,21,Travel,0,0,44,2,39,0
5526,101.77,11,Electronics,0,0,25,1,37,0
5527,383.39,17,Travel,0,0,76,1,69,0
5528,110.65,0,Electronics,0,1,53,1,24,1
5529,51.01,0,Clothing,0,0,61,1,34,0
5530,82.06,7,Electronics,0,0,61,2,57,0
5531,328.08,16,Grocery,0,0,25,3,43,0
5532,168.64,12,Electronics,0,0,89,5,56,0
5533,244.2,10,Grocery,0,0,53,2,36,0
5534,42.22,15,Electronics,0,0,25,2,27,0
5535,221.0,5,Food,0,0,99,1,40,0
5536,45.28,20,Clothing,0,0,59,2,42,0
5537,765.71,10,Travel,0,0,72,2,60,0
5538,143.9,6,Grocery,0,0,99,2,39,0
5539,208.56,6,Food,0,0,51,1,38,0
5540,22.09,11,Food,0,0,62,1,46,0
5541,50.59,8,Clothing,1,0,48,2,34,0
5542,26.39,15,Travel,0,0,86,0,48,0
5543,86.71,11,Food,0,1,35,2,42,0
5544,58.61,9,Electronics,0,0,89,4,19,0
5545,231.47,14,Clothing,0,0,80,2,47,0
5546,20.18,8,Grocery,0,0,44,1,48,0
5547,244.51,15,Food,1,0,57,1,44,0
5548,236.92,4,Clothing,1,0,26,2,39,1
5549,8.2,13,Grocery,0,0,97,1,45,0
5550,39.57,13,Electronics,0,0,25,0,49,0
5551,275.28,9,Grocery,0,0,63,1,39,0
5552,238.06,7,Food,0,0,53,2,41,0
5553,113.42,17,Electronics,0,0,51,1,49,0
5554,8.99,15,Food,0,0,25,1,49,0
5555,165.04,4,Grocery,0,1,60,4,41,0
5556,91.54,8,Food,0,0,25,2,50,0
5557,66.73,20,Food,0,0,67,6,49,0
5558,179.33,18,Clothing,0,1,68,0,18,0
5559,100.6,3,Clothing,0,0,92,1,36,0
5560,17.0,11,Electronics,0,0,90,2,61,0
5561,434.18,14,Electronics,0,0,61,2,55,0
5562,264.28,18,Electronics,0,0,81,1,63,0
5563,10.17,12,Food,1,1,84,2,45,0
5564,130.55,15,Clothing,0,0,64,3,65,0
5565,15.26,18,Food,0,0,54,5,35,0
5566,318.36,19,Food,0,0,93,2,30,0
5567,166.45,10,Food,0,0,65,5,45,0
5568,33.19,12,Food,0,0,25,1,38,0
5569,3.67,6,Travel,0,0,69,2,63,0
5570,5.63,9,Grocery,0,0,47,2,59,0
5571,124.13,8,Electronics,0,0,99,3,44,0
5572,232.43,10,Grocery,0,0,44,0,41,0
5573,22.58,11,Travel,0,0,53,1,44,0
5574,43.85,17,Electronics,0,0,82,1,50,0
5575,69.5,14,Clothing,1,0,99,1,49,0
5576,43.13,2,Travel,0,0,59,3,61,0
5577,87.05,15,Grocery,0,0,42,0,62,0
5578,143.79,7,Grocery,0,0,43,4,20,0
5579,202.5,4,Electronics,0,0,28,1,50,0
5580,581.75,3,Electronics,0,0,65,1,36,0
5581,468.37,12,Electronics,0,0,69,0,53,0
5582,148.03,19,Grocery,0,0,34,3,56,0
5583,232.28,10,Clothing,0,0,56,2,24,0
5584,528.33,18,Grocery,0,0,55,0,51,0
5585,15.28,12,Travel,0,0,48,3,46,0
5586,0.99,0,Electronics,0,0,74,2,58,0
5587,5.3,15,Clothing,0,0,50,3,53,0
5588,145.28,7,Grocery,0,0,91,2,31,0
5589,252.3,6,Food,0,0,28,0,32,0
5590,358.42,3,Travel,0,1,38,1,33,1
5591,80.2,15,Grocery,0,0,59,3,28,0
5592,138.16,12,Food,0,0,25,2,49,0
5593,127.36,11,Electronics,1,0,73,1,38,0
5594,17.46,12,Grocery,0,0,57,3,21,0
5595,68.03,5,Clothing,1,0,57,1,46,0
5596,3.44,23,Food,0,0,50,2,30,0
5597,20.57,12,Electronics,0,0,83,4,40,0
5598,292.9,12,Travel,0,0,83,3,38,0
5599,310.07,11,Clothing,0,0,69,2,29,0
5600,283.9,0,Grocery,0,0,53,1,64,0
5601,227.51,7,Clothing,0,0,66,4,36,0
5602,276.42,3,Food,1,1,67,0,31,0
5603,194.9,2,Clothing,0,0,57,3,55,0
5604,194.29,1,Clothing,0,0,99,2,37,0
5605,192.99,7,Travel,0,0,48,1,37,0
5606,126.52,11,Travel,0,0,61,0,67,0
5607,79.17,1,Food,1,0,53,1,69,0
5608,229.69,16,Electronics,0,0,98,0,39,0
5609,62.2,13,Travel,0,0,48,3,32,0
5610,137.26,10,Clothing,0,0,80,1,43,0
5611,99.59,23,Clothing,0,0,44,3,35,0
5612,56.78,10,Food,0,0,64,3,50,0
5613,644.61,17,Grocery,0,0,99,2,39,0
5614,52.5,13,Electronics,0,0,32,2,58,0
5615,64.88,21,Grocery,0,0,43,4,27,0
5616,30.9,19,Electronics,0,0,99,1,41,0
5617,303.58,9,Food,0,0,84,3,52,0
5618,154.87,9,Food,0,0,25,3,60,0
5619,166.46,2,Travel,1,0,51,1,33,0
5620,301.2,12,Travel,0,0,54,1,43,0
5621,73.63,16,Grocery,0,0,76,0,48,0
5622,37.73,11,Food,0,0,75,6,41,0
5623,38.77,21,Electronics,0,0,67,2,41,0
5624,231.27,12,Electronics,0,0,36,2,66,0
5625,166.95,20,Electronics,0,0,90,2,56,0
5626,40.52,10,Travel,0,0,77,1,40,0
5627,27.48,3,Food,0,0,53,0,31,0
5628,22.55,7,Grocery,0,0,99,3,51,0
5629,173.28,11,Clothing,0,0,56,3,47,0
5630,0.02,6,Electronics,0,0,78,0,38,0
5631,3.24,0,Grocery,0,0,99,3,24,0
5632,86.54,0,Electronics,0,0,62,0,18,0
5633,206.11,18,Food,0,0,50,3,24,0
5634,208.22,14,Electronics,0,0,77,2,63,0
5635,98.59,13,Travel,0,0,64,6,29,0
5636,205.95,12,Electronics,0,0,88,0,65,0
5637,129.09,7,Food,0,0,78,3,49,0
5638,660.87,17,Travel,0,0,82,2,48,0
5639,31.08,0,Clothing,0,0,45,2,38,0
5640,160.95,0,Clothing,0,0,81,0,64,0
5641,118.48,10,Electronics,0,0,38,0,51,0
5642,37.92,12,Clothing,0,0,75,3,41,0
5643,243.05,5,Clothing,0,0,75,0,43,0
5644,56.51,0,Grocery,0,0,25,0,46,0
5645,84.3,15,Clothing,0,0,85,1,49,0
5646,82.36,8,Electronics,0,0,60,4,39,0
5647,49.09,16,Food,0,0,50,1,69,0
5648,98.77,20,Electronics,0,0,60,3,64,0
5649,112.42,0,Food,0,0,34,1,39,0
5650,239.05,13,Clothing,0,1,95,9,41,0
5651,253.96,13,Clothing,0,0,77,1,58,0
5652,30.27,16,Food,0,0,99,1,34,0
5653,157.51,8,Clothing,0,0,58,0,40,0
5654,212.74,6,Electronics,0,1,34,2,44,1
5655,397.17,12,Electronics,0,0,55,4,49,0
5656,20.19,16,Clothing,0,0,81,2,43,0
5657,112.28,14,Clothing,0,1,83,2,22,0
5658,243.31,22,Grocery,0,0,87,0,24,0
5659,165.76,5,Grocery,0,0,84,4,47,0
5660,18.59,13,Electronics,0,0,98,2,41,0
5661,88.57,11,Travel,0,0,78,2,39,0
5662,124.09,10,Travel,0,0,73,2,23,0
5663,961.44,15,Food,0,0,94,3,39,0
5664,34.5,12,Clothing,0,0,39,2,40,0
5665,708.54,4,Travel,0,0,78,2,63,0
5666,82.73,18,Food,0,0,46,4,39,0
5667,39.19,15,Electronics,0,0,68,3,43,0
5668,93.74,21,Travel,0,0,71,0,39,0
5669,166.9,16,Grocery,0,0,39,0,31,0
5670,42.11,10,Food,0,0,61,3,43,0
5671,60.4,10,Grocery,0,0,66,3,40,0
5672,338.02,18,Clothing,0,0,66,3,47,0
5673,1212.8,6,Travel,0,0,78,1,64,0
5674,67.15,5,Clothing,0,0,71,4,45,0
5675,28.26,13,Electronics,0,0,67,1,41,0
5676,276.3,1,Grocery,0,0,62,1,51,0
5677,160.85,14,Clothing,0,1,55,0,42,0
5678,18.55,14,Food,0,1,68,1,59,0
5679,514.27,10,Food,0,0,38,2,41,0
5680,14.25,21,Electronics,0,0,55,1,25,0
5681,172.14,19,Travel,0,0,62,0,54,0
5682,96.7,6,Clothing,0,0,31,4,28,0
5683,142.6,16,Food,0,0,76,6,66,0
5684,42.04,18,Grocery,0,0,57,1,34,0
5685,204.28,12,Food,0,0,60,0,34,0
5686,563.14,8,Electronics,0,0,65,2,63,0
5687,107.53,4,Clothing,0,0,39,0,60,0
5688,129.77,7,Electronics,0,0,64,3,53,0
5689,48.07,4,Food,0,1,52,1,58,0
5690,390.0,18,Food,0,0,79,4,33,0
5691,621.81,9,Grocery,0,0,76,3,57,0
5692,270.56,15,Clothing,0,0,45,0,35,0
5693,137.21,20,Travel,0,0,60,4,35,0
5694,550.86,13,Grocery,0,0,38,2,42,0
5695,29.29,19,Food,0,1,46,1,22,0
5696,114.14,9,Travel,1,0,65,6,55,0
5697,135.24,14,Food,0,0,78,2,52,0
5698,118.72,13,Grocery,0,0,57,4,47,0
5699,284.32,6,Electronics,0,0,54,2,41,0
5700,194.6,9,Food,0,0,77,3,39,0
5701,23.74,21,Travel,1,0,70,2,50,0
5702,74.57,9,Travel,0,0,33,1,41,0
5703,72.61,0,Electronics,0,0,58,3,29,0
5704,146.2,9,Electronics,0,0,56,3,40,0
5705,60.41,6,Travel,1,0,53,2,49,0
5706,21.87,14,Electronics,0,0,51,3,25,0
5707,185.92,15,Clothing,0,0,73,2,58,0
5708,333.84,14,Electronics,0,0,37,4,60,0
5709,470.32,8,Travel,0,0,84,2,65,0
5710,630.56,12,Travel,0,0,61,3,39,0
5711,266.36,9,Travel,0,0,62,1,39,0
5712,26.38,1,Clothing,0,0,96,1,23,0
5713,336.3,10,Grocery,0,0,79,2,22,0
5714,89.55,23,Food,0,0,51,1,36,0
5715,229.51,4,Grocery,0,0,66,6,41,0
5716,132.85,0,Electronics,0,0,51,0,32,0
5717,309.25,21,Clothing,0,0,63,3,44,0
5718,97.18,14,Grocery,0,0,42,3,26,0
5719,11.18,13,Food,0,0,57,3,52,0
5720,142.68,9,Clothing,0,0,69,4,50,0
5721,32.94,13,Clothing,0,0,57,2,32,0
5722,590.39,12,Grocery,0,0,50,1,18,0
5723,131.25,20,Clothing,0,0,97,3,26,0
5724,141.39,18,Food,0,0,58,1,47,0
5725,416.94,15,Food,0,0,45,4,49,0
5726,171.77,6,Electronics,0,0,58,2,51,0
5727,63.22,13,Food,0,0,62,1,18,0
5728,61.56,7,Grocery,0,0,74,2,39,0
5729,122.08,20,Travel,0,0,65,3,69,0
5730,353.2,6,Electronics,0,0,61,2,42,0
5731,277.62,10,Grocery,0,1,66,4,35,0
5732,576.81,4,Electronics,0,0,99,1,69,0
5733,13.08,8,Clothing,0,0,46,2,54,0
5734,54.78,8,Food,0,0,45,2,38,0
5735,14.66,10,Electronics,0,0,88,4,63,0
5736,243.82,5,Travel,0,0,47,4,38,0
5737,26.61,20,Travel,0,0,52,4,22,0
5738,18.45,10,Travel,0,1,72,1,22,0
5739,144.61,8,Travel,0,0,51,4,46,0
5740,92.95,17,Food,0,0,82,1,66,0
5741,220.15,23,Food,0,0,50,4,53,0
5742,117.03,8,Electronics,0,0,51,2,36,0
5743,97.13,10,Grocery,0,0,93,0,64,0
5744,97.18,6,Electronics,1,0,57,4,64,0
5745,360.26,16,Travel,0,0,37,0,52,0
5746,88.17,18,Grocery,0,0,99,3,62,0
5747,71.11,11,Grocery,0,0,63,1,55,0
5748,72.46,8,Food,0,0,55,1,51,0
5749,38.38,15,Food,1,0,48,3,37,0
5750,345.58,16,Electronics,0,0,67,1,52,0
5751,27.8,22,Travel,0,1,67,5,63,0
5752,419.5,7,Clothing,0,0,99,4,31,0
5753,58.44,17,Grocery,0,0,57,2,69,0
5754,402.71,12,Travel,0,0,81,3,30,0
5755,274.31,0,Clothing,0,0,99,2,57,0
5756,152.93,22,Food,0,0,71,2,28,0
5757,194.1,13,Electronics,1,0,67,3,51,0
5758,69.13,15,Electronics,0,0,68,1,45,0
5759,149.71,18,Travel,0,0,68,4,45,0
5760,60.64,15,Food,0,0,56,3,55,0
5761,90.23,5,Clothing,0,0,36,1,33,0
5762,253.66,16,Clothing,0,0,77,4,22,0
5763,49.03,15,Electronics,0,1,56,2,35,0
5764,320.05,0,Food,1,0,57,0,66,0
5765,82.65,23,Grocery,0,0,75,2,35,0
5766,133.19,9,Electronics,0,0,56,3,53,0
5767,499.1,18,Grocery,1,0,88,1,54,0
5768,200.47,9,Electronics,0,0,37,0,53,0
5769,181.88,8,Electronics,0,0,63,2,63,0
5770,218.01,11,Travel,0,0,42,4,51,0
5771,438.74,23,Clothing,0,0,42,1,46,0
5772,50.09,23,Clothing,0,0,53,0,49,0
5773,166.56,8,Electronics,0,0,73,2,33,0
5774,89.68,20,Grocery,0,0,72,2,69,0
5775,2.09,11,Clothing,0,0,83,1,32,0
5776,23.47,23,Electronics,0,0,35,1,18,0
5777,68.91,19,Clothing,0,0,52,1,54,0
5778,145.95,13,Food,0,0,59,2,69,0
5779,373.91,12,Clothing,1,0,98,3,18,0
5780,274.56,15,Travel,0,0,27,1,22,0
5781,141.31,15,Travel,0,0,66,1,39,0
5782,13.46,4,Food,1,0,60,1,18,0
5783,59.04,13,Food,0,0,25,3,58,0
5784,80.1,7,Food,0,0,80,0,40,0
5785,170.44,8,Clothing,0,0,45,0,44,0
5786,11.77,19,Travel,1,0,87,0,38,0
5787,132.45,13,Clothing,0,0,45,1,40,0
5788,406.3,8,Food,0,0,52,2,60,0
5789,214.3,3,Clothing,0,0,86,0,47,0
5790,279.64,6,Food,0,0,48,3,58,0
5791,200.7,11,Electronics,0,0,73,2,30,0
5792,40.57,23,Grocery,0,0,25,0,32,0
5793,20.53,4,Clothing,1,1,66,5,43,0
5794,310.15,13,Food,0,1,72,2,42,0
5795,259.28,5,Electronics,0,1,44,2,38,1
5796,208.48,14,Grocery,0,0,83,0,61,0
5797,150.05,20,Food,0,0,65,3,52,0
5798,36.79,12,Food,0,1,41,0,41,0
5799,162.13,14,Clothing,0,0,50,4,48,0
5800,5.58,19,Electronics,0,0,28,3,31,0
5801,22.18,6,Clothing,0,0,50,3,29,0
5802,65.54,17,Food,0,0,60,0,20,0
5803,102.83,2,Clothing,0,0,68,0,69,0
5804,22.53,12,Electronics,0,0,37,3,42,0
5805,22.4,10,Food,0,1,79,1,41,0
5806,226.92,6,Grocery,1,0,59,7,49,0
5807,147.86,18,Electronics,0,0,79,1,44,0
5808,133.78,18,Electronics,0,0,96,0,47,0
5809,105.6,19,Electronics,0,0,49,2,40,0
5810,657.94,14,Grocery,0,0,64,2,58,0
5811,8.96,3,Travel,0,0,44,5,68,0
5812,34.93,9,Grocery,0,0,51,2,52,0
5813,182.82,18,Electronics,1,0,53,0,69,0
5814,25.7,18,Grocery,0,0,56,3,60,0
5815,156.06,19,Electronics,0,0,60,3,36,0
5816,147.06,13,Clothing,0,0,84,3,27,0
5817,620.78,10,Clothing,0,0,41,1,18,0
5818,376.76,0,Clothing,0,0,60,2,41,0
5819,510.3,17,Food,0,0,75,1,46,0
5820,21.14,11,Food,1,0,86,1,48,0
5821,355.23,3,Food,0,0,36,2,37,0
5822,24.23,16,Travel,1,0,75,2,55,0
5823,175.72,21,Food,0,0,47,1,69,0
5824,223.24,17,Electronics,0,0,69,4,52,0
5825,30.75,16,Travel,0,0,60,1,31,0
5826,175.59,18,Electronics,0,1,66,3,67,0
5827,9.45,0,Electronics,0,0,72,1,23,0
5828,60.86,23,Grocery,0,0,45,1,47,0
5829,445.39,6,Clothing,0,1,68,2,18,0
5830,33.04,6,Food,0,0,76,0,30,0
5831,11.83,8,Travel,0,0,53,0,51,0
5832,102.81,9,Food,0,0,41,2,32,0
5833,333.35,22,Travel,0,0,25,2,43,0
5834,13.99,15,Food,0,1,57,3,28,0
5835,77.03,7,Grocery,0,1,85,4,54,0
5836,403.32,8,Electronics,0,0,54,1,29,0
5837,22.05,23,Travel,1,1,65,3,37,0
5838,65.23,14,Clothing,0,0,67,2,18,0
5839,264.22,8,Travel,0,0,90,6,40,0
5840,137.38,0,Clothing,0,0,25,4,48,0
5841,313.1,0,Grocery,0,0,81,2,48,0
5842,20.75,4,Grocery,0,0,62,0,50,0
5843,444.05,12,Food,0,1,80,2,27,0
5844,479.0,19,Grocery,0,0,77,3,62,0
5845,29.59,15,Food,0,0,51,1,49,0
5846,6.04,19,Clothing,0,0,91,2,33,0
5847,804.67,15,Grocery,0,0,96,1,53,0
5848,115.41,3,Travel,0,0,85,3,55,0
5849,148.82,14,Electronics,0,0,99,1,18,0
5850,167.77,14,Electronics,0,0,58,0,44,0
5851,273.35,10,Electronics,0,0,44,1,60,0
5852,293.02,9,Travel,0,0,76,2,29,0
5853,37.8,10,Travel,0,0,68,0,66,0
5854,47.34,1,Grocery,0,0,73,1,41,0
5855,367.18,2,Clothing,0,0,50,1,30,0
5856,300.19,23,Clothing,0,0,99,4,37,0
5857,168.55,3,Food,0,0,65,2,28,0
5858,918.71,0,Travel,0,0,39,0,27,0
5859,232.96,6,Travel,0,0,65,2,31,0
5860,42.63,14,Grocery,1,0,73,3,28,0
5861,328.74,15,Travel,0,1,44,0,52,0
5862,100.89,0,Clothing,0,0,34,4,60,1
5863,93.92,4,Grocery,0,0,73,1,40,0
5864,6.46,12,Electronics,0,0,64,3,44,0
5865,67.99,7,Electronics,0,0,40,1,39,0
5866,252.83,13,Grocery,0,0,48,3,45,0
5867,565.27,9,Clothing,0,0,65,1,43,0
5868,56.66,6,Grocery,0,0,63,3,23,0
5869,49.63,7,Grocery,0,0,26,1,53,0
5870,145.39,0,Travel,0,0,71,2,46,0
5871,292.74,10,Grocery,0,0,66,3,41,0
5872,240.64,11,Clothing,0,0,77,4,36,0
5873,143.93,1,Electronics,0,0,72,2,30,0
5874,174.98,9,Food,0,0,56,1,21,0
